college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"S.C.B Dental College and Hospital, Cuttack",,PERIODONTOLOGY,OPEN,118,2025,MCC,MDS,Round 1,Odisha,Government,All India
"Government Dental College Hospital, Hyderabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,119,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,120,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Goa Dental College and Hospital, Goa",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,121,2025,MCC,MDS,Round 1,Goa,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,123,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,PERIODONTOLOGY,OPEN GENERAL,124,2025,MCC,MDS,Round 1,Delhi,Government,Delhi University Quota
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,125,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,126,2025,MCC,MDS,Round 1,Chhattisgarh,Government,All India
"Government College of Dentistry, Indore",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,127,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Government College of Dentistry, Indore",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,128,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,129,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OBC,130,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Goa Dental College and Hospital, Goa",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,131,2025,MCC,MDS,Round 1,Goa,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORAL AND MAXILLOFACIAL SURGERY,OBC,133,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN,135,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,136,2025,MCC,MDS,Round 1,Jammu And Kashmir,Government,All India
"Institute of Medical Science, BHU",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,137,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Mahatma Gandhi PG Institute of Dental Sciences, Puducherry",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,138,2025,MCC,MDS,Round 1,Puducherry,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,139,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,140,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,OPEN GENERAL,141,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OPEN GENERAL,142,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Nagpur",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,145,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Goa Dental College and Hospital, Goa",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,146,2025,MCC,MDS,Round 1,Goa,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,147,2025,MCC,MDS,Round 1,Chhattisgarh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,148,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,149,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,150,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Goa Dental College and Hospital, Goa",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,151,2025,MCC,MDS,Round 1,Goa,Government,All India
"Government Dental College Hospital, Hyderabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN,152,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Government Dental College and Hospital, Vijayawada",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN,153,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government Dental College and Hospital, Patiala",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN,154,2025,MCC,MDS,Round 1,Punjab,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,155,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
RIMS,,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,156,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Mahatma Gandhi PG Institute of Dental Sciences, Puducherry",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,157,2025,MCC,MDS,Round 1,Puducherry,Government,All India
"Regional Dental College, Guwahati",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,158,2025,MCC,MDS,Round 1,Assam,Government,All India
"Government Dental College and Hospital, Vijayawada",,ORAL AND MAXILLOFACIAL SURGERY,OBC,159,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Goa Dental College and Hospital, Goa",,PROSTHODONTICS AND CROWN & BRIDGE,EWS,161,2025,MCC,MDS,Round 1,Goa,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,162,2025,MCC,MDS,Round 1,Odisha,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,EWS,163,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government College of Dentistry, Indore",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,164,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,165,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,166,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Mahatma Gandhi PG Institute of Dental Sciences, Puducherry",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,167,2025,MCC,MDS,Round 1,Puducherry,Government,All India
"ESIC Dental College, Kalaburagi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,168,2025,MCC,MDS,Round 1,Karnataka,Government,All India
RIMS,,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,169,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,PERIODONTOLOGY,OPEN GENERAL,170,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Nair Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,171,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Nair Dental College and Hospital, Mumbai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,172,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Saveetha Dental College, Chennai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,173,2025,MCC,MDS,Round 1,Tamil Nadu,Private,Management/Paid Seats Quota
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,174,2025,MCC,MDS,Round 1,Chhattisgarh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORAL AND MAXILLOFACIAL SURGERY,OBC,175,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government College of Dentistry, Indore",,ORAL AND MAXILLOFACIAL SURGERY,EWS,176,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Government Dental College, Chennai",,PERIODONTOLOGY,OPEN GENERAL,177,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government Dental College, Chennai",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,178,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,179,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government College and Hospital, Amritsar",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,180,2025,MCC,MDS,Round 1,Punjab,Government,All India
RIMS,,ORAL AND MAXILLOFACIAL SURGERY,OBC,182,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government Dental College, Kozhikode",,PERIODONTOLOGY,OBC,183,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College and Research Institute, Bangalore",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,184,2025,MCC,MDS,Round 1,Karnataka,Government,All India
"Government Dental College, Kottayam",,ORAL AND MAXILLOFACIAL SURGERY,EWS,185,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College and Hospital, Vijayawada",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,186,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government Dental College, Thiruvananthapuram",,PERIODONTOLOGY,OBC,187,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Regional Dental College, Guwahati",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,188,2025,MCC,MDS,Round 1,Assam,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL AND MAXILLOFACIAL SURGERY,EWS,189,2025,MCC,MDS,Round 1,Telangana,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OBC,190,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,191,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College and Hospital, Vijayawada",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,192,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,193,2025,MCC,MDS,Round 1,Jammu And Kashmir,Government,All India
RIMS,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,194,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government Dental College and Hospital, Vijayawada",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,195,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government Dental College and Research Institute, Bangalore",,PERIODONTOLOGY,OPEN GENERAL,196,2025,MCC,MDS,Round 1,Karnataka,Government,All India
"Uttar Pradesh University of Medical Sciences, Saifai",,PERIODONTOLOGY,OPEN,198,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College, Chennai",,PERIODONTOLOGY,OBC,200,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Nair Dental College and Hospital, Mumbai",,PERIODONTOLOGY,OPEN GENERAL,201,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,202,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College, Kottayam",,ORAL MEDICINE AND RADIOLOGY,OBC,203,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Faculty of Dental Sciences, KGMU",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,204,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Mumbai",,PERIODONTOLOGY,OPEN,205,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,208,2025,MCC,MDS,Round 1,Delhi,Government,Delhi University Quota
"Government Dental College and Hospital, Nagpur",,PERIODONTOLOGY,OPEN GENERAL,209,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,210,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,211,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SC,212,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Regional Dental College, Guwahati",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,213,2025,MCC,MDS,Round 1,Assam,Government,All India
"Government Dental College Hospital, Hyderabad",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,214,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,PERIODONTOLOGY,OPEN GENERAL,215,2025,MCC,MDS,Round 1,Jammu And Kashmir,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PERIODONTOLOGY,OPEN GENERAL,216,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,EWS,217,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Regional Dental College, Guwahati",,ORAL AND MAXILLOFACIAL SURGERY,EWS,218,2025,MCC,MDS,Round 1,Assam,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,219,2025,MCC,MDS,Round 1,Jammu And Kashmir,Government,All India
"Government Dental College and Research Institute, Bangalore",,ORAL AND MAXILLOFACIAL SURGERY,EWS,221,2025,MCC,MDS,Round 1,Karnataka,Government,All India
"Government Dental College and Research Institute, Bangalore",,PERIODONTOLOGY,OPEN GENERAL,224,2025,MCC,MDS,Round 1,Karnataka,Government,All India
RIMS,,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,225,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government College and Hospital, Amritsar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,226,2025,MCC,MDS,Round 1,Punjab,Government,All India
"Government College and Hospital, Amritsar",,PEDIATRIC AND PREVENTIVE DENTISTRY,EWS,227,2025,MCC,MDS,Round 1,Punjab,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PERIODONTOLOGY,OPEN GENERAL,228,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,230,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College and Hospital, Aurangabad",,PERIODONTOLOGY,OPEN GENERAL,231,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College Hospital, Hyderabad",,PERIODONTOLOGY,OPEN GENERAL,233,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PERIODONTOLOGY,OPEN GENERAL,234,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Goa Dental College and Hospital, Goa",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,235,2025,MCC,MDS,Round 1,Goa,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL PATHOLOGY AND MICROBIOLOGY,OBC,236,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College Hospital, Hyderabad",,PERIODONTOLOGY,OBC,237,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Government Dental College and Hospital, Vijayawada",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,238,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,239,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government Dental College and Hospital, Vijayawada",,PERIODONTOLOGY,OPEN GENERAL,241,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Government Dental College and Hospital, Nagpur",,PERIODONTOLOGY,EWS,242,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PERIODONTOLOGY,OPEN GENERAL,243,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government College of Dentistry, Indore",,PERIODONTOLOGY,OPEN GENERAL,244,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
RIMS,,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,247,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,EWS,249,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government College and Hospital, Amritsar",,PERIODONTOLOGY,OPEN GENERAL,250,2025,MCC,MDS,Round 1,Punjab,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,251,2025,MCC,MDS,Round 1,Odisha,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,253,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,254,2025,MCC,MDS,Round 1,West Bengal,Government,All India
RIMS,,PERIODONTOLOGY,OPEN GENERAL,255,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,PUBLIC HEALTH DENTISTRY,OBC,257,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Mahatma Gandhi PG Institute of Dental Sciences, Puducherry",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,258,2025,MCC,MDS,Round 1,Puducherry,Government,All India
"Government College of Dentistry, Indore",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,259,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
RIMS,,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,262,2025,MCC,MDS,Round 1,Andhra Pradesh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PERIODONTOLOGY,OPEN GENERAL,263,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PERIODONTOLOGY,OBC,265,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,266,2025,MCC,MDS,Round 1,Odisha,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,268,2025,MCC,MDS,Round 1,Haryana,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,269,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Nagpur",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,270,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Mahatma Gandhi PG Institute of Dental Sciences, Puducherry",,PERIODONTOLOGY,OBC,272,2025,MCC,MDS,Round 1,Puducherry,Government,All India
"Government Dental College, Kozhikode",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,273,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,274,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Government Dental College and Hospital, Mumbai",,ORAL AND MAXILLOFACIAL SURGERY,SC,275,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College, Chennai",,ORAL MEDICINE AND RADIOLOGY,OPEN,276,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,ORAL MEDICINE AND RADIOLOGY,OBC,277,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Government Dental College and Hospital, Patiala",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,284,2025,MCC,MDS,Round 1,Punjab,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,287,2025,MCC,MDS,Round 1,Jammu And Kashmir,Government,All India
"Goa Dental College and Hospital, Goa",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,290,2025,MCC,MDS,Round 1,Goa,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,291,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College and Hospital, Mumbai",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,293,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,PERIODONTOLOGY,OBC,295,2025,MCC,MDS,Round 1,Chhattisgarh,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,296,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,Aligarh Muslim University
"Institute of Medical Science, BHU",,PERIODONTOLOGY,EWS,299,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College, Thiruvananthapuram",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SC,300,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,301,2025,MCC,MDS,Round 1,Delhi,Government,Delhi University Quota
"Government Dental College Hospital, Hyderabad",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,302,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,304,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,PERIODONTOLOGY,OBC,309,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN,310,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,Aligarh Muslim University
"Government Dental College, Chennai",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,311,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Faculty of Dental Sciences, KGMU",,ORAL PATHOLOGY AND MICROBIOLOGY,OBC,312,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College, Thiruvananthapuram",,PERIODONTOLOGY,EWS,314,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,PERIODONTOLOGY,OBC,317,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL MEDICINE AND RADIOLOGY,OBC,318,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College, Kottayam",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN,321,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College, Kozhikode",,ORAL MEDICINE AND RADIOLOGY,OBC,322,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Maulana Azad Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,1,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,2,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,3,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,4,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,5,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Nagpur",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,8,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,9,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,11,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,12,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,13,2025,MCC,MDS,Round 2,,Government,All India
"Institute of Medical Science, BHU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,14,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,15,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,16,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,17,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,18,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,21,2025,MCC,MDS,Round 2,,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,23,2025,MCC,MDS,Round 2,,Government,All India
